# Japanese GEDCOM ID to Wikibase QID Mapping
# Generated by japanese_repair_upload.py

# Properties
birth_date	P7
child	P20
death_date	P8
full_name	P5
gedcom_refn	P41
given_name	P3
sex	P11
spouse	P42
surname	P4

# Individuals
@I13831@	Q34366
@I13834@	Q34370
@I13835@	Q34374
@I13836@	Q34378
@I13837@	Q34382
@I13841@	Q34386
@I13842@	Q34390
@I13843@	Q34394
@I13844@	Q34399
@I13845@	Q34403
@I13846@	Q34407
@I13850@	Q34411
@I13851@	Q34415
@I13852@	Q34419
@I13853@	Q34423
@I13854@	Q34427
@I13855@	Q34431
@I13859@	Q34435
@I13860@	Q34439
@I13861@	Q34443
@I13862@	Q34447
@I13863@	Q34451
@I13864@	Q34455
@I13865@	Q34459
@I13871@	Q34463
@I13872@	Q34467
@I13873@	Q34471
@I13874@	Q34475
@I13875@	Q34479
@I13876@	Q34483
@I13877@	Q34487
@I13878@	Q34491
@I13879@	Q34495
@I13883@	Q34499
@I13885@	Q34503
@I13886@	Q34507
@I13887@	Q34511
@I13889@	Q34515
@I13893@	Q34519
@I13895@	Q34523
@I13896@	Q34527
@I13898@	Q34531
@I13901@	Q34535
@I13902@	Q34539
@I13903@	Q34543
@I13905@	Q34547
@I13906@	Q34551
@I13908@	Q34555
@I13911@	Q34559
@I13912@	Q34563
@I13913@	Q34568
@I13914@	Q34572
@I13918@	Q34576
@I13919@	Q34580
@I13920@	Q34584
@I13921@	Q34588
@I13922@	Q34592
@I13924@	Q34596
@I13925@	Q34600
@I13927@	Q34604
@I13928@	Q34608
@I13929@	Q34612
@I13932@	Q34616
@I13933@	Q34620
@I13935@	Q34624
@I13942@	Q34628
@I13943@	Q34632
@I13945@	Q34636
@I13952@	Q34640
@I13953@	Q34645
@I13956@	Q34649
@I13957@	Q34653
@I13958@	Q34657
@I13959@	Q34662
@I13960@	Q34666
@I13961@	Q34670
@I13963@	Q34674
@I13964@	Q34678
@I13965@	Q34682
@I13966@	Q34686
@I13967@	Q34690
@I13968@	Q34695
@I13973@	Q34699
@I13975@	Q34703
@I13976@	Q34707
@I13977@	Q34711
@I13978@	Q34715
@I13981@	Q34719
@I13984@	Q34723
@I13985@	Q34727
@I13986@	Q34731
@I13987@	Q34735
@I13988@	Q34739
@I13990@	Q34743
@I13993@	Q34747
@I13997@	Q34751
@I13999@	Q34755
@I14000@	Q34759
@I14001@	Q34763
@I14002@	Q34768
@I14006@	Q34772
@I14007@	Q34776
@I14008@	Q34780
@I14009@	Q34784
@I14010@	Q34788
@I14013@	Q34792
@I14014@	Q34796
@I14015@	Q34800
@I14016@	Q34804
@I14017@	Q34808
@I14019@	Q34812
@I14020@	Q34816
@I14021@	Q34820
@I14022@	Q34824
@I14023@	Q34828
@I14024@	Q34831
@I14025@	Q34835
@I14028@	Q34839
@I14029@	Q34843
@I14030@	Q34847
@I14031@	Q34851
@I14032@	Q34855
@I14033@	Q34859
@I14034@	Q34863
@I14036@	Q34867
@I14040@	Q34871
@I14041@	Q34875
@I14042@	Q34879
@I14043@	Q34883
@I14044@	Q34887
@I14045@	Q34891
@I14046@	Q34895
@I14047@	Q34899
@I14048@	Q34903
@I14049@	Q34907
@I14051@	Q34911
@I14054@	Q34915
@I14055@	Q34919
@I14057@	Q34923
@I14058@	Q34927
@I14059@	Q34931
@I14060@	Q34935
@I14061@	Q34939
@I14062@	Q34943
@I14063@	Q34947
@I14064@	Q34951
@I14067@	Q34955
@I14069@	Q34959
@I14070@	Q34963
@I14072@	Q34967
@I14073@	Q34971
@I14074@	Q34975
@I14075@	Q34979
@I14076@	Q34983
@I14077@	Q34987
@I14078@	Q34991
@I14080@	Q34995
@I14081@	Q34999
@I14082@	Q35003
@I14083@	Q35007
@I14087@	Q35011
@I14091@	Q35015
@I14092@	Q35019
@I14093@	Q35023
@I14095@	Q35027
@I14096@	Q35031
@I14098@	Q35035
@I14100@	Q35039
@I14101@	Q35043
@I14103@	Q35047
@I14104@	Q35051
@I14105@	Q35055
@I14109@	Q35059
@I14110@	Q35063
@I14111@	Q35067
@I14113@	Q35069
@I14119@	Q35073
@I14120@	Q35077
@I14121@	Q35081
@I14124@	Q35085
@I14128@	Q35089
@I14129@	Q35093
@I14130@	Q35097
@I14131@	Q35101
@I14132@	Q35105
@I14133@	Q35109
@I14134@	Q35113
@I14135@	Q35117
@I14136@	Q35121
@I14137@	Q35125
@I14138@	Q35129
@I14139@	Q35133
@I14140@	Q35137
@I14141@	Q35141
@I14142@	Q35145
@I14143@	Q35149
@I14144@	Q35153
@I14145@	Q35157
@I14146@	Q35161
@I14147@	Q35165
@I14148@	Q35169
@I14149@	Q35173
@I14150@	Q35177
@I14151@	Q35181
@I14154@	Q35185
@I14155@	Q35189
@I14157@	Q35193
@I14159@	Q35197
@I14160@	Q35201
@I14162@	Q35205
@I14163@	Q35209
@I14164@	Q35213
@I14165@	Q35217
@I14166@	Q35221
@I14167@	Q35225
@I14168@	Q35229
@I14169@	Q35233
@I14170@	Q35237
@I14171@	Q35241
@I14172@	Q35245
@I14173@	Q35249
@I14174@	Q35254
@I14175@	Q35258
@I14176@	Q35262
@I14181@	Q35266
@I14182@	Q35270
@I14183@	Q35274
@I14184@	Q35278
@I14187@	Q35282
@I14191@	Q35286
@I14192@	Q35290
@I14194@	Q35294
@I14195@	Q35298
@I14196@	Q35302
@I14197@	Q35306
@I14198@	Q35310
@I14199@	Q35314
@I14200@	Q35318
@I14201@	Q35322
@I14202@	Q35326
@I14203@	Q35330
@I14205@	Q35334
@I14206@	Q35338
@I14207@	Q35342
@I14208@	Q35346
@I14209@	Q35350
@I14210@	Q35354
@I14212@	Q35358
@I14213@	Q35362
@I14214@	Q35366
@I14215@	Q35370
@I14216@	Q35374
@I14217@	Q35378
@I14218@	Q35382
@I14220@	Q35386
@I14224@	Q35390
@I14226@	Q35394
@I14227@	Q35398
@I14228@	Q35402
@I14229@	Q35406
@I14230@	Q35410
@I14231@	Q35414
@I14232@	Q35418
@I14233@	Q35422
@I14234@	Q35426
@I14235@	Q35430
@I14236@	Q35434
@I14237@	Q35438
@I14238@	Q35442
@I14239@	Q35446
@I14240@	Q35450
@I14241@	Q35454
@I14242@	Q35458
@I14243@	Q35462
@I14244@	Q35466
@I14245@	Q35470
@I14247@	Q35474
@I14249@	Q35478
@I14251@	Q35482
@I14252@	Q35486
@I14253@	Q35490
@I14254@	Q35494
@I14256@	Q35498
@I14257@	Q35502
@I14259@	Q35506
@I14260@	Q35510
@I14261@	Q35514
@I14262@	Q35518
@I14263@	Q35522
@I14264@	Q35526
@I14265@	Q35530
@I14266@	Q35534
@I14267@	Q35538
@I14268@	Q35542
@I14269@	Q35546
@I14270@	Q35550
@I14271@	Q35554
@I14272@	Q35558
@I14273@	Q35562
@I14274@	Q35566
@I14275@	Q35570
@I14276@	Q35574
@I14277@	Q35578
@I14278@	Q35582
@I14279@	Q35586
@I14280@	Q35590
@I14281@	Q35594
@I14282@	Q35598
@I14283@	Q35602
@I14284@	Q35606
@I14285@	Q35610
@I14286@	Q35614
@I14287@	Q35618
@I14288@	Q35623
@I14289@	Q35627
@I14290@	Q35631
@I14291@	Q35635
@I14292@	Q35639
@I14294@	Q35643
@I14295@	Q35647
@I14296@	Q35651
@I14297@	Q35655
@I14300@	Q35659
@I14301@	Q35663
@I14302@	Q35667
@I14303@	Q35671
@I14305@	Q35675
@I14306@	Q35679
@I14308@	Q35683
@I14311@	Q35687
@I14312@	Q35691
@I14313@	Q35695
@I14314@	Q35699
@I14315@	Q35703
@I14316@	Q35707
@I14317@	Q35711
@I14318@	Q35715
@I14319@	Q35719
@I14320@	Q35723
@I14323@	Q35727
@I14324@	Q35731
@I14325@	Q35735
@I14326@	Q35739
@I14330@	Q35743
@I14331@	Q35747
@I14333@	Q35751
@I14337@	Q35755
@I14339@	Q35759
@I14343@	Q35763
@I14350@	Q35767
@I14351@	Q35771
@I14352@	Q35775
@I14356@	Q35779
@I14358@	Q35783
@I14359@	Q35787
@I14362@	Q35791
@I14364@	Q35795
@I14365@	Q35799
@I14366@	Q35803
@I14367@	Q35807
@I14368@	Q35812
@I14369@	Q35816
@I14370@	Q35820
@I14371@	Q35824
@I14372@	Q35828
@I14374@	Q35832
@I14378@	Q35836
@I14379@	Q35840
@I14381@	Q35844
@I14382@	Q35848
@I14383@	Q35852
@I14384@	Q35856
@I14385@	Q35860
@I14386@	Q35864
@I14387@	Q35868
@I14388@	Q35872
@I14392@	Q35876
@I14393@	Q35880
@I14394@	Q35884
@I14395@	Q35888
@I14396@	Q35892
@I14397@	Q35896
@I14400@	Q35900
@I14402@	Q35904
@I14405@	Q35908
@I14406@	Q35912
@I14408@	Q35916
@I14409@	Q35920
@I14411@	Q35924
@I14412@	Q35928
@I14413@	Q35932
@I14420@	Q35936
@I14421@	Q35940
@I14422@	Q35944
@I14423@	Q35948
@I14424@	Q35952
@I14425@	Q35956
@I14426@	Q35960
@I14427@	Q35964
@I14428@	Q35968
@I14429@	Q35972
@I14430@	Q35976
@I14434@	Q35980
@I14435@	Q35984
@I14439@	Q35988
@I14440@	Q35992
@I14441@	Q35996
@I14442@	Q36000
@I14443@	Q36004
@I14444@	Q36008
@I14445@	Q36012
@I14450@	Q36016
@I14451@	Q36020
@I14452@	Q36024
@I14453@	Q36028
@I14454@	Q36032
@I14455@	Q36036
@I14456@	Q36040
@I14457@	Q36044
@I14458@	Q36048
@I14459@	Q36052
@I14460@	Q36056
@I14461@	Q36060
@I14462@	Q36064
@I14463@	Q36068
@I14465@	Q36072
@I14466@	Q36076
@I14467@	Q36080
@I14468@	Q36084
@I14469@	Q36088
@I14470@	Q36092
@I14471@	Q36096
@I14472@	Q36100
@I14473@	Q36104
@I14474@	Q36108
@I14475@	Q36112
@I14476@	Q36116
@I14477@	Q36120
@I14478@	Q36124
@I14479@	Q36128
@I14480@	Q36132
@I14481@	Q36136
@I14483@	Q36141
@I14484@	Q36145
@I14485@	Q36149
@I14487@	Q36153
@I14488@	Q36157
@I14489@	Q36161
@I14491@	Q36165
@I14492@	Q36169
@I14494@	Q36173
@I14495@	Q36177
@I14496@	Q36181
@I14497@	Q36185
@I14498@	Q36189
@I14499@	Q36193
@I14500@	Q36197
@I14501@	Q36201
@I14503@	Q36205
@I14505@	Q36209
@I14506@	Q36213
@I14507@	Q36217
@I14508@	Q36221
@I14510@	Q36225
@I14511@	Q36229
@I14512@	Q36233
@I14513@	Q36237
@I14514@	Q36241
@I14515@	Q36245
@I14516@	Q36249
@I14532@	Q36253
@I14541@	Q36257
@I14547@	Q36261
@I14555@	Q36265
@I14587@	Q36269
@I14589@	Q36273
@I14590@	Q36277
@I14602@	Q36281
@I14608@	Q36284
@I14609@	Q36288
@I14610@	Q36292
@I14620@	Q36296
@I14628@	Q36300
@I14633@	Q36304
@I14634@	Q36308
@I14660@	Q36312
@I14687@	Q36316
@I14691@	Q36320
@I14692@	Q36324
@I14693@	Q36328
@I14694@	Q36332
@I14699@	Q36336
@I14700@	Q36340
@I14708@	Q36344
@I14709@	Q36348
@I14711@	Q36352
@I14712@	Q36356
@I14730@	Q36360
@I14733@	Q36364
@I14734@	Q36368
@I14735@	Q36372
@I14742@	Q36376
@I14767@	Q36380
@I14804@	Q36384
@I14805@	Q36388
@I14806@	Q36392
@I14807@	Q36396
@I14849@	Q36400
@I14855@	Q36404
@I14857@	Q36408
@I14863@	Q36412
@I14867@	Q36416
@I14872@	Q36420
@I14873@	Q36424
@I14874@	Q36428
@I14877@	Q36432
@I14878@	Q36436
@I14880@	Q36440
@I14882@	Q36445
@I14888@	Q36449
@I14890@	Q36453
@I14896@	Q36457
@I14897@	Q36461
@I14902@	Q36465
@I14903@	Q36469
@I14904@	Q36473
@I14905@	Q36477
@I14906@	Q36481
@I14907@	Q36485
@I14908@	Q36489
@I14910@	Q36493
@I14911@	Q36497
@I14913@	Q36501
@I14914@	Q36505
@I14917@	Q36509
@I14918@	Q36513
@I14919@	Q36517
@I14920@	Q36521
@I14921@	Q36525
@I14923@	Q36529
@I14928@	Q36533
@I14930@	Q36537
@I14932@	Q36541
@I14934@	Q36545
@I14937@	Q36549
@I14939@	Q36553
@I14940@	Q36557
@I14941@	Q36561
@I14942@	Q36565
@I14944@	Q36569
@I14945@	Q36573
@I14946@	Q36577
@I14947@	Q36581
@I14948@	Q36585
@I14949@	Q36589
@I14951@	Q36593
@I14952@	Q36597
@I14953@	Q36601
@I14956@	Q36605
@I14957@	Q36609
@I14958@	Q36613
@I14959@	Q36617
@I14960@	Q36623
@I14961@	Q36626
@I14962@	Q36629
@I14963@	Q36633
@I14966@	Q36636
@I14967@	Q36640
@I14970@	Q36644
@I14971@	Q36648
@I14972@	Q36652
@I14973@	Q36656
@I14976@	Q36660
@I14977@	Q36664
@I14978@	Q36668
@I14979@	Q36672
@I14981@	Q36676
@I14982@	Q36681
@I14987@	Q36685
@I14989@	Q36689
@I14991@	Q36693
@I14993@	Q36697
@I14994@	Q36701
@I14995@	Q36705
@I14997@	Q36709
@I14998@	Q36713
@I14999@	Q36717
@I15000@	Q36721
@I15001@	Q36725
@I15002@	Q36729
@I15003@	Q36733
@I15005@	Q36737
@I15007@	Q36741
@I15008@	Q36745
@I15009@	Q36749
@I15011@	Q36753
@I15012@	Q36757
@I15013@	Q36761
@I15014@	Q36765
@I15017@	Q36769
@I15018@	Q36773
@I15019@	Q36777
@I15023@	Q36781
@I15024@	Q36785
@I15027@	Q36789
@I15028@	Q36793
@I15031@	Q36797
@I15032@	Q36801
@I15034@	Q36805
@I15035@	Q36809
@I15038@	Q36813
@I15039@	Q36817
@I15040@	Q36821
@I15041@	Q36825
@I15042@	Q36829
@I15043@	Q36833
@I15044@	Q36837
@I15045@	Q36841
@I15046@	Q36845
@I15047@	Q36849
@I15050@	Q36853
@I15051@	Q36857
@I15052@	Q36861
@I15053@	Q36865
@I15054@	Q36869
@I15056@	Q36873
@I15060@	Q36877
@I15063@	Q36881
@I15064@	Q36885
@I15065@	Q36889
@I15067@	Q36893
@I15068@	Q36897
@I15069@	Q36901
@I15070@	Q36905
@I15075@	Q36909
@I15076@	Q36914
@I15079@	Q36918
@I15080@	Q36922
@I15081@	Q36926
@I15083@	Q36930
@I15084@	Q36934
@I15086@	Q36938
@I15087@	Q36942
@I15088@	Q36946
@I15092@	Q36950
@I15094@	Q36954
@I15095@	Q36958
@I15096@	Q36962
@I15097@	Q36966
@I15098@	Q36970
@I15101@	Q36974
@I15102@	Q36978
@I15103@	Q36982
@I15104@	Q36986
@I15105@	Q36990
@I15106@	Q36994
@I15108@	Q36998
@I15109@	Q37002
@I15110@	Q37006
@I15111@	Q37010
@I15112@	Q37014
@I15114@	Q37018
@I15117@	Q37022
@I15118@	Q37026
@I15119@	Q37030
@I15121@	Q37034
@I15124@	Q37038
@I15127@	Q37042
@I15135@	Q37046
@I15136@	Q37050
@I15137@	Q37054
@I15141@	Q37058
@I15143@	Q37062
@I15144@	Q37066
@I15145@	Q37071
@I15146@	Q37075
@I15147@	Q37079
@I15150@	Q37083
@I15155@	Q37087
@I15158@	Q37091
@I15160@	Q37095
@I15161@	Q37099
@I15162@	Q37103
@I15163@	Q37107
@I15164@	Q37111
@I15165@	Q37115
@I15166@	Q37119
@I15167@	Q37123
@I15168@	Q37127
@I15169@	Q37131
@I15170@	Q37135
@I15173@	Q37139
@I15177@	Q37143
@I15178@	Q37147
@I15180@	Q37151
@I15181@	Q37155
@I15182@	Q37159
@I15183@	Q37163
@I15184@	Q37167
@I15185@	Q37171
@I15187@	Q37175
@I15188@	Q37179
@I15189@	Q37183
@I15191@	Q37187
@I15192@	Q37191
@I15193@	Q37195
@I15194@	Q37199
@I15195@	Q37202
@I15196@	Q37206
@I15197@	Q37210
@I15198@	Q37214
@I15200@	Q37218
@I15201@	Q37222
@I15202@	Q37226
@I15203@	Q37230
@I15209@	Q37234
@I15211@	Q37238
@I15212@	Q37242
@I15213@	Q37246
@I15214@	Q37250
@I15215@	Q37254
@I15216@	Q37258
@I15217@	Q37262
@I15218@	Q37266
@I15219@	Q37270
@I15220@	Q37274
@I15221@	Q37278
@I15222@	Q37282
@I15223@	Q37286
@I15224@	Q37290
@I15225@	Q37294
@I15227@	Q37298
@I15228@	Q37302
@I15230@	Q37306
@I15231@	Q37310
@I15233@	Q37314
@I15234@	Q37318
@I15235@	Q37322
@I15236@	Q37326
@I15239@	Q37330
@I15240@	Q37334
@I15241@	Q37338
@I15242@	Q37342
@I15244@	Q37346
@I15245@	Q37350
@I15246@	Q37354
@I15247@	Q37358
@I15248@	Q37362
@I15253@	Q37366
@I15254@	Q37370
@I15260@	Q37374
@I15261@	Q37378
@I15262@	Q37382
@I15263@	Q37386
@I15264@	Q37391
@I15266@	Q37395
@I15267@	Q37399
@I15270@	Q37403
@I15273@	Q37407
@I15274@	Q37411
@I15277@	Q37415
@I15278@	Q37419
@I15279@	Q37423
@I15280@	Q37427
@I15281@	Q37431
@I15282@	Q37435
@I15283@	Q37439
@I15284@	Q37443
@I15286@	Q37447
@I15287@	Q37451
@I15288@	Q37455
@I15289@	Q37459
@I15290@	Q37463
@I15291@	Q37467
@I15292@	Q37471
@I15293@	Q37475
@I15294@	Q37479
@I15295@	Q37483
@I15296@	Q37487
@I15298@	Q37491
@I15300@	Q37495
@I15303@	Q37499
@I15304@	Q37503
@I15305@	Q37507
@I15306@	Q37511
@I15307@	Q37515
@I15308@	Q37519
@I15309@	Q37523
@I15311@	Q37527
@I15312@	Q37531
@I15313@	Q37535
@I15316@	Q37539
@I15317@	Q37543
@I15318@	Q37547
@I15319@	Q37550
@I15320@	Q37554
@I15324@	Q37558
@I15330@	Q37562
@I15332@	Q37566
@I15333@	Q37570
@I15340@	Q37574
@I15341@	Q37578
@I15343@	Q37582
@I15344@	Q37586
@I15345@	Q37590
@I15346@	Q37594
@I15347@	Q37598
@I15348@	Q37602
@I15349@	Q37606
@I15350@	Q37610
@I15351@	Q37614
@I15355@	Q37618
@I15357@	Q37622
@I15358@	Q37626
@I15359@	Q37630
@I15360@	Q37634
@I15362@	Q37638
@I15368@	Q37642
@I15369@	Q37646
@I15371@	Q37650
@I15372@	Q37654
@I15373@	Q37658
@I15374@	Q37662
@I15376@	Q37666
@I15377@	Q37670
@I15378@	Q37674
@I15383@	Q37678
@I15384@	Q37682
@I15386@	Q37686
@I15389@	Q37690
@I15390@	Q37694
@I15391@	Q37698
@I15393@	Q37702
@I15394@	Q37706
@I15395@	Q37710
@I15396@	Q37714
@I15400@	Q37718
@I15413@	Q37722
@I15414@	Q37726
@I15415@	Q37730
@I15416@	Q37734
@I15417@	Q37738
@I15418@	Q37742
@I15421@	Q37746
@I15422@	Q37750
@I15423@	Q37754
@I15425@	Q37758
@I15426@	Q37762
@I15427@	Q37767
@I15428@	Q37771
@I15429@	Q37775
@I15431@	Q37779
@I15432@	Q37783
@I15434@	Q37787
@I15435@	Q37791
@I15437@	Q37795
@I15441@	Q37799
@I15442@	Q37803
@I15445@	Q37807
@I15446@	Q37811
@I15449@	Q37815
@I15450@	Q37819
@I15451@	Q37823
@I15452@	Q37827
@I15453@	Q37831
@I15454@	Q37835
@I15455@	Q37839
@I15457@	Q37843
@I15459@	Q37847
@I15460@	Q37851
@I15461@	Q37855
@I15462@	Q37859
@I15463@	Q37863
@I15466@	Q37867
@I15467@	Q37871
@I15468@	Q37875
@I15469@	Q37879
@I15470@	Q37883
@I15471@	Q37887
@I15473@	Q37891
@I15476@	Q37895
@I15477@	Q37899
@I15480@	Q37903
@I15482@	Q37907
@I15483@	Q37911
@I15486@	Q37915
@I15489@	Q37919
@I15490@	Q37923
@I15491@	Q37928
@I15492@	Q37932
@I15493@	Q37936
@I15494@	Q37940
@I15495@	Q37944
@I15496@	Q37948
@I15497@	Q37952
@I15498@	Q37956
@I15500@	Q37960
@I15502@	Q37964
@I15503@	Q37968
@I15504@	Q37972
@I15506@	Q37976
@I15508@	Q37980
@I15509@	Q37984
@I15510@	Q37988
@I15512@	Q37992
@I15515@	Q37996
@I15518@	Q38000
@I15519@	Q38004
@I15520@	Q38008
@I15521@	Q38012
@I15527@	Q38016
@I15529@	Q38020
@I15532@	Q38024
@I15533@	Q38028
@I15534@	Q38032
@I15535@	Q38036
@I15537@	Q38040
@I15542@	Q38044
@I15544@	Q38048
@I15548@	Q38052
@I15550@	Q38056
@I15554@	Q38060
@I15555@	Q38064
@I15556@	Q38068
@I15557@	Q38072
@I15558@	Q38076
@I15559@	Q38080
@I15560@	Q38084
@I15561@	Q38088
@I15562@	Q38092
@I15563@	Q38096
@I15564@	Q38100
@I15566@	Q38104
@I15568@	Q38108
@I15570@	Q38112
@I15576@	Q38116
@I15577@	Q38120
@I15578@	Q38124
@I15581@	Q38128
@I15582@	Q38132
@I15583@	Q38136
@I15584@	Q38140
@I15587@	Q38144
@I15593@	Q38148
@I15604@	Q38152
@I15605@	Q38156
@I15607@	Q38160
@I15617@	Q38164
@I15618@	Q38168
@I15619@	Q38172
@I15620@	Q38176
@I15623@	Q38180
@I15624@	Q38184
@I15625@	Q38188
@I15626@	Q38192
@I15627@	Q38196
@I15628@	Q38200
@I15629@	Q38205
@I15635@	Q38209
@I15636@	Q38213
@I15637@	Q38217
@I15638@	Q38221
@I15639@	Q38225
@I15640@	Q38229
@I15642@	Q38233
@I15643@	Q38237
@I15644@	Q38241
@I15646@	Q38245
@I15647@	Q38249
@I15648@	Q38253
@I15649@	Q38257
@I15650@	Q38261
@I15651@	Q38265
@I15652@	Q38269
@I15653@	Q38273
@I15654@	Q38277
@I15655@	Q38281
@I15662@	Q38285
@I15663@	Q38289
@I15664@	Q38293
@I15665@	Q38297
@I15666@	Q38301
@I15667@	Q38305
@I15668@	Q38309
@I15669@	Q38313
@I15670@	Q38317
@I15671@	Q38321
@I15674@	Q38325
@I15676@	Q38329
@I15681@	Q38333
@I15684@	Q38337
@I15685@	Q38341
@I15686@	Q38345
@I15688@	Q38349
@I15689@	Q38353
@I15690@	Q38357
@I15691@	Q38361
@I15692@	Q38365
@I15693@	Q38369
@I15694@	Q38373
@I15696@	Q38377
@I15697@	Q38381
@I15700@	Q38385
@I15701@	Q38389
@I15703@	Q38393
@I15706@	Q38397
@I15707@	Q38401
@I15708@	Q38405
@I15710@	Q38409
@I15711@	Q38413
@I15712@	Q38417
@I15713@	Q38421
@I15714@	Q38425
@I15716@	Q38429
@I15717@	Q38433
@I15722@	Q38437
@I15723@	Q38441
@I15725@	Q38445
@I15726@	Q38449
@I15727@	Q38453
@I15728@	Q38457
@I15730@	Q38461
@I15731@	Q38465
@I15733@	Q38469
@I15738@	Q38473
@I15740@	Q38477
@I15742@	Q38481
@I15743@	Q38485
@I15744@	Q38489
@I15746@	Q38493
@I15749@	Q38497
@I15753@	Q38501
@I15754@	Q38505
@I15755@	Q38510
@I15756@	Q38514
@I15760@	Q38518
@I15761@	Q38522
@I15762@	Q38526
@I15764@	Q38530
@I15765@	Q38534
@I15768@	Q38538
@I15769@	Q38542
@I15770@	Q38546
@I15771@	Q38550
@I15772@	Q38554
@I15773@	Q38558
@I15774@	Q38562
@I15775@	Q38566
@I15777@	Q38570
@I15782@	Q38574
@I15785@	Q38578
@I15787@	Q38582
@I15788@	Q38586
@I15789@	Q38590
@I15791@	Q38594
@I15795@	Q38598
@I15799@	Q38602
@I15800@	Q38606
@I15801@	Q38610
@I15802@	Q38614
@I15803@	Q38618
@I15805@	Q38622
@I15806@	Q38626
@I15807@	Q38630
@I15809@	Q38634
@I15814@	Q38638
@I15815@	Q38642
@I15816@	Q38646
@I15818@	Q38650
@I15819@	Q38654
@I15821@	Q38658
@I15822@	Q38662
@I15823@	Q38666
@I15824@	Q38670
@I15825@	Q38674
@I15827@	Q38678
@I15828@	Q38682
@I15829@	Q38686
@I15830@	Q38690
@I15835@	Q38694
@I15836@	Q38698
@I15838@	Q38702
@I15841@	Q38706
@I15844@	Q38710
@I15845@	Q38714
@I15847@	Q38718
@I15849@	Q38722
@I15851@	Q38726
@I15852@	Q38730
@I15853@	Q38734
@I15854@	Q38738
@I15858@	Q38742
@I15859@	Q38746
@I15860@	Q38750
@I15862@	Q38754
@I15863@	Q38758
@I15864@	Q38762
@I15866@	Q38766
@I15867@	Q38770
@I15868@	Q38774
@I15869@	Q38778
@I15870@	Q38782
@I15872@	Q38786
@I15873@	Q38790
@I15877@	Q38794
@I15878@	Q38798
@I15879@	Q38802
@I15880@	Q38806
@I15881@	Q38810
@I15882@	Q38814
@I15883@	Q38818
@I15884@	Q38822
@I15887@	Q38826
@I15888@	Q38830
@I15889@	Q38834
@I15890@	Q38838
@I15891@	Q38842
@I15892@	Q38846
@I15900@	Q38850
@I15905@	Q38854
@I15907@	Q38858
@I15908@	Q38862
@I15909@	Q38866
@I15910@	Q38870
@I15911@	Q38874
@I15912@	Q38878
@I15913@	Q38882
@I15914@	Q38886
@I15915@	Q38890
@I15916@	Q38894
@I15917@	Q38898
@I15918@	Q38902
@I15919@	Q38906
@I15920@	Q38910
@I15921@	Q38914
@I15922@	Q38918
@I15925@	Q38922
@I15927@	Q38926
@I15929@	Q38930
@I15936@	Q38934
@I15937@	Q38938
@I15938@	Q38942
@I15939@	Q38946
@I15940@	Q38950
@I15941@	Q38954
@I15944@	Q38958
@I15946@	Q38962
@I15947@	Q38966
@I15949@	Q38970
@I15955@	Q38974
@I15956@	Q38978
@I15959@	Q38982
@I15966@	Q38986
@I15967@	Q38990
@I15968@	Q38994
@I15969@	Q38998
@I15970@	Q39002
@I15974@	Q39006
@I15975@	Q39010
@I15977@	Q39014
@I15979@	Q39018
@I15983@	Q39022
@I15985@	Q39026
@I15989@	Q39030
@I15990@	Q39034
@I15992@	Q39038
@I15995@	Q39042
@I15996@	Q39046
@I15997@	Q39050
@I15998@	Q39054
@I15999@	Q39058
@I16000@	Q39062
@I16001@	Q39066
@I16002@	Q39070
@I16003@	Q39074
@I16005@	Q39078
@I16007@	Q39083
@I16008@	Q39087
@I16009@	Q39091
@I16010@	Q39095
@I16011@	Q39099
@I16012@	Q39103
@I16013@	Q39107
@I16015@	Q39111
@I16016@	Q39115
@I16020@	Q39119
@I16021@	Q39123
@I16022@	Q39127
@I16023@	Q39131
@I16024@	Q39135
@I16026@	Q39139
@I16027@	Q39143
@I16028@	Q39147
@I16029@	Q39151
@I16030@	Q39155
@I16033@	Q39159
@I16034@	Q39163
@I16035@	Q39167
@I16036@	Q39171
@I16038@	Q39175
@I16040@	Q39179
@I16041@	Q39183
@I16042@	Q39187
@I16043@	Q39191
@I16045@	Q39195
@I16046@	Q39199
@I16048@	Q39202
@I16049@	Q39206
@I16053@	Q39210
@I16054@	Q39214
@I16056@	Q39218
@I16057@	Q39222
@I16058@	Q39226
@I16060@	Q39230
@I16061@	Q39234
@I16062@	Q39238
@I16063@	Q39242
@I16064@	Q39246
@I16065@	Q39250
@I16066@	Q39254
@I16067@	Q39258
@I16068@	Q39262
@I16069@	Q39266
@I16070@	Q39270
@I16071@	Q39274
@I16073@	Q39278
@I16075@	Q39282
@I16077@	Q39286
@I16078@	Q39290
@I16083@	Q39294
@I16084@	Q39298
@I16085@	Q39302
@I16086@	Q39306
@I16087@	Q39310
@I16088@	Q39314
@I16089@	Q39318
@I16090@	Q39322
@I16091@	Q39326
@I16092@	Q39330
@I16093@	Q39334
@I16094@	Q39338
@I16095@	Q39342
@I16096@	Q39346
@I16097@	Q39350
@I16099@	Q39354
@I16100@	Q39358
@I16101@	Q39362
@I16102@	Q39366
@I16103@	Q39370
@I16106@	Q39374
@I16107@	Q39378
@I16108@	Q39382
@I16109@	Q39386
@I16113@	Q39390
@I16114@	Q39394
@I16115@	Q39398
@I16116@	Q39402
@I16117@	Q39406
@I16118@	Q39410
@I16119@	Q39414
@I16120@	Q39418
@I16121@	Q39422
