id,label_en,translation
Q146109,Richard ap Gruffudd ap Llywelyn ap Maredudd Bengoch,Richard son of Gruffudd son of Llywelyn son of Maredudd Bengoch
Q146110,Dafydd Foethus ap Trahaearn Llwyd ap Dafydd ap Gruffudd Foel,Dafydd Foethus son of Trahaearn Llwyd son of Dafydd son of Gruffudd Foel
Q146111,Margred (1) ferch Llywelyn ap Cunedda ab Elidir,Margred (1) ferch Llywelyn ap Cunedda son of Elidir
Q146112,Gwenllian ferch Rhydderch ap Rhys ap Llywelyn,Gwenllian ferch Rhydderch son of Rhys son of Llywelyn
Q146113,Thomas ap Rhydderch ap Rhys ap Llywelyn,Thomas son of Rhydderch son of Rhys son of Llywelyn
Q146117,Gruffydd ap Rhys ap Thomas,Gruffydd son of Rhys son of Thomas
Q146118,Margaret ap Thomas,Margaret son of Thomas
Q146119,Sir William ap Rhys,Sir William son of Rhys
Q146120,Margred 'Ieuaf' ferch Sir Rhys ap Thomas,Margred 'Ieuaf' ferch Sir Rhys son of Thomas
Q146121,Dafydd ap Rhys ap Thomas of Trericert,Dafydd son of Rhys son of Thomas of Trericert
Q146122,Gwenllian ferch Rhys ap Thomas,Gwenllian ferch Rhys son of Thomas
Q146125,Margred ferch John ap Thomas ap Gruffudd,Margred ferch John son of Thomas son of Gruffudd
Q146126,Jonet ferch Owain Dwnn ab Owain Dwnn ap Maredudd,Jonet ferch Owain Dwnn son of Owain Dwnn ap Maredudd
Q146127,Hywel ap Hari ap Thomas ap Gruffudd,Hywel son of Hari son of Thomas son of Gruffudd
Q146128,Thomas ap Harry ap Thomas ap Thomas Hynaf,Thomas son of Harry son of Thomas son of Thomas Hynaf
Q146129,Annes ferch Gruffudd ap Hywel ap Dafydd,Annes ferch Gruffudd son of Hywel son of Dafydd
Q146130,NN ferch Thomas Robri,NN daughter of Thomas Robri
Q146131,Elen ferch Gruffudd ap Rhys ap Dafydd,Elen ferch Gruffudd son of Rhys son of Dafydd
Q146132,Joan ferch Dafydd Ceffyl Cwta ap Thomas Hynaf ap Gruffudd,Joan ferch Dafydd Ceffyl Cwta son of Thomas Hynaf son of Gruffudd
Q146135,Elsbeth ferch Morus ab Owain ap Gruffudd,Elsbeth ferch Morus son of Owain ap Gruffudd
Q146136,Jane ferch Morus ab Owain ap Gruffudd,Jane ferch Morus son of Owain ap Gruffudd
Q146138,Jenkyn ap Rees ap David,Jenkyn son of Rees son of David
Q146139,Angharad ferch Gruffudd ap Rhys Gwynionydd ap Rhys,Angharad ferch Gruffudd son of Rhys Gwynionydd son of Rhys
Q146140,Griffiths ap Nicolas,Griffiths son of Nicolas
Q146144,Maredudd ap Gruffudd ap Maredudd ap Hywel,Maredudd son of Gruffudd son of Maredudd son of Hywel
Q146145,Goleubryd ferch Gruffudd ap Maredudd ap Gruffudd,Goleubryd ferch Gruffudd son of Maredudd son of Gruffudd
Q146147,"Gwilym ap Gruffudd Fychan ap Gruffudd ab Einion Vaughan, of Cilge","Gwilym ap Gruffudd Fychan ap Gruffudd son of Einion Vaughan, of Cilge"
Q146150,Jane ferch John Wogan,Jane daughter of John Wogan
Q146151,Maredudd Fychan ap Maredudd ap Hywel of Llanbister,Maredudd Fychan son of Maredudd son of Hywel of Llanbister
Q146152,Owain ap Gruffudd ap Maredudd Fychan ap Maredudd of Gorddwr,Owain son of Gruffudd son of Maredudd Fychan son of Maredudd of Gorddwr
Q146154,Gwilym ap Gruffudd ap Trahaearn Llwyd,Gwilym son of Gruffudd son of Trahaearn Llwyd
Q146156,Cecily ferch Jenkin ap Morgan Aubrey,Cecily ferch Jenkin son of Morgan Aubrey
Q146157,Alice ferch John,Alice daughter of John
Q146158,Anne ferch John ab Aubrey Hir,Anne ferch John son of Aubrey Hir
Q146159,Tangwystl ferch Henry ap Gwilym ap Thomas Fychan,Tangwystl ferch Henry son of Gwilym son of Thomas Fychan
Q146160,Rhys ap Gwilym Fychan ap Gwilym of Maenordelio commote,Rhys son of Gwilym Fychan son of Gwilym of Maenordelio commote
Q146161,Thomas ap Gwilym Fychan ap Gwilym ap Thomas Fychan,Thomas son of Gwilym Fychan son of Gwilym son of Thomas Fychan
Q146162,Gwenllian ferch Llywelyn ap Gwilym ap Thomas Fychan,Gwenllian ferch Llywelyn son of Gwilym son of Thomas Fychan
Q146163,Elen ferch Llywelyn ap Gwilym ap Thomas Fychan,Elen ferch Llywelyn son of Gwilym son of Thomas Fychan
Q146164,Thomas ap Morgan ap Dafydd Fychan ap Dafydd of Gwal-y-ci,Thomas son of Morgan son of Dafydd Fychan son of Dafydd of Gwal-y-ci
Q146165,NN ferch Morgan Gwyn ap Thomas ap Morgan,NN ferch Morgan Gwyn son of Thomas son of Morgan
Q146166,Efa ferch Dafydd Hir ap Morgan ap Dafydd Fychan,Efa ferch Dafydd Hir son of Morgan son of Dafydd Fychan
Q146167,Mawd ferch Thomas ap Rhydderch ap Thomas Fychan,Mawd ferch Thomas son of Rhydderch son of Thomas Fychan
Q146168,Efa ferch Dafydd ap Llywelyn ap Dafydd of Cefnmelgoed,Efa ferch Dafydd son of Llywelyn son of Dafydd of Cefnmelgoed
Q146169,John ap Gwilym ap Thomas Fychan ap Thomas Fychan of Llangathen,John son of Gwilym son of Thomas Fychan son of Thomas Fychan of Llangathen
Q146170,Margred|Mawd ferch Jenkin ab Owain ab Einion,Margred|Mawd ferch Jenkin son of Owain son of Einion
Q146171,Rhys ap Rhydderch ap Thomas of Nant-yr-hebog,Rhys son of Rhydderch son of Thomas of Nant-yr-hebog
Q146172,Hywel Hir ap Dafydd ap Thomas ap Gruffudd,Hywel Hir son of Dafydd son of Thomas son of Gruffudd
Q146173,NN ferch Morgan ap Hywel Hir ap Dafydd,NN ferch Morgan son of Hywel Hir son of Dafydd
Q146174,Richard ap Dafydd ab Ieuan of Llwyn Dafydd,Richard ap Dafydd son of Ieuan of Llwyn Dafydd
Q146175,Llywelyn Llanfair ab Ieuan ap Gruffudd Foel,Llywelyn Llanfair son of Ieuan ap Gruffudd Foel
Q146176,"Roger ap Thomas Hir ap Gwilym ap Thomas o'r Caerau, o'r Batel","Roger son of Thomas Hir son of Gwilym son of Thomas o'r Caerau, o'r Batel"
Q146177,Angharad ferch Morgan ap Rhys Ddû ap Hywel,Angharad ferch Morgan son of Rhys Ddû son of Hywel
Q146178,Morgan ab Ieuan Llwyd ap Thomas ap Morgan,Morgan son of Ieuan Llwyd ap Thomas ap Morgan
Q146179,Gwenllian|Ann ferch John ap Gruffudd ap Hywel Melyn,Gwenllian|Ann ferch John son of Gruffudd son of Hywel Melyn
Q146180,Mawd ferch Sir William Clement,Mawd daughter of Sir William Clement
Q146181,Gruffudd ap Henry ab Ieuan ap Philip,Gruffudd ap Henry son of Ieuan ap Philip
Q146182,Caradog ap Hywel ap Gronwy ap Rhydderch,Caradog son of Hywel son of Gronwy son of Rhydderch
Q146183,Catrin ferch Andrew Perot,Catrin daughter of Andrew Perot
Q146184,"Sir Mathew ap Walter ap Gwgon Wogan, lord of Wiston","Sir Mathew son of Walter son of Gwgon Wogan, lord of Wiston"
Q146186,Margred ferch Hywel Moethe ap Rhys Moethe ap Rhys Moethe,Margred ferch Hywel Moethe son of Rhys Moethe son of Rhys Moethe
Q146190,NN ferch Hywel ap Gwilym ap Gosaml,NN ferch Hywel son of Gwilym son of Gosaml
Q146197,Owain ap Robert ap Gwrwared ap Gwrwared ap Gwilym,Owain son of Robert son of Gwrwared son of Gwrwared son of Gwilym
Q146198,Lleucu ferch Gruffudd Foel,Lleucu daughter of Gruffudd Foel
Q146200,"Owain ap Gwilym ab Ieuan ap Llywelyn Bowen, of Pentre Evan","Owain ap Gwilym son of Ieuan ap Llywelyn Bowen, of Pentre Evan"
Q146201,Angharad ferch Ieuan ap Llywelyn ap Gwilyn,Angharad ferch Ieuan son of Llywelyn son of Gwilyn
Q146202,Mabli ferch Owain ap Rhys 'o'r Llystyn' ap Llywelyn,Mabli ferch Owain son of Rhys 'o'r Llystyn' son of Llywelyn
Q146203,Margred ferch Owain ap Rhys ap Llywelyn,Margred ferch Owain son of Rhys son of Llywelyn
Q146204,Dafydd ap Gwilym ap Rhys ap Llywelyn of Tre'r-cwn,Dafydd son of Gwilym son of Rhys son of Llywelyn of Tre'r-cwn
Q146205,Rhys ap Gwilym ap Rhys ap Llywelyn,Rhys son of Gwilym son of Rhys son of Llywelyn
Q146206,NN ferch Gwilym ap Rhys ap Llywelyn ab Owain,NN ferch Gwilym ap Rhys ap Llywelyn son of Owain
Q146207,John ap John Joyce,John son of John Joyce
Q146208,Margred ferch Peter Barret,Margred daughter of Peter Barret
Q146211,Rhys ap Llowdden Hen,Rhys son of Llowdden Hen
Q146212,Hywel ap Maredudd ap Llywelyn ap Hywel,Hywel son of Maredudd son of Llywelyn son of Hywel
Q146213,"Ieuan ab Einion ap Gruffudd, of Cryniarth of Cryniarth","Ieuan son of Einion ap Gruffudd, of Cryniarth of Cryniarth"
Q146214,Gruffudd ab Einion ap Gwyddelwern ap Gruffyd,Gruffudd son of Einion ap Gwyddelwern ap Gruffyd
Q146215,Tibod verch Einion ap Gruffydd ap Llywelyn of Cors y Gedol,Tibod verch Einion son of Gruffydd son of Llywelyn of Cors y Gedol
Q146216,Mali ferch Einion ap Gruffudd ap Llywelyn,Mali ferch Einion son of Gruffudd son of Llywelyn
Q146217,Iorwerth ab Einion ap Gruffudd ap Llywelyn of Ynys y Maengwyn,Iorwerth son of Einion ap Gruffudd ap Llywelyn of Ynys y Maengwyn
Q146218,Dafydd Llwyd ap Dafydd ap Rhydderch ab Ieuan Llwyd of Gogerddan,Dafydd Llwyd ap Dafydd ap Rhydderch son of Ieuan Llwyd of Gogerddan
Q146219,Gruffudd ap Dafydd ap Rhydderch ab Ieuan Llwyd,Gruffudd ap Dafydd ap Rhydderch son of Ieuan Llwyd
Q146220,Gwenllian ferch Thomas ap Hywel Fychan ap Hywel ap Rhys Foel,Gwenllian ferch Thomas son of Hywel Fychan son of Hywel son of Rhys Foel
Q146221,Thomas Fychan ap Thomas ap Hywel Fychan of Pant Ystreimon,Thomas Fychan son of Thomas son of Hywel Fychan of Pant Ystreimon
Q146222,Ieuan ap Llywelyn Gôch ap Rhydderch ap Rhys ab Ieuan Llwyd ab Ieu,Ieuan ap Llywelyn Gôch ap Rhydderch ap Rhys son of Ieuan Llwyd son of Ieu
Q146223,Llywelyn Fychan ap Llywelyn ap Gruffudd ap Gwyn,Llywelyn Fychan son of Llywelyn son of Gruffudd son of Gwyn
Q146224,NN ferch Gruffudd ap Llywelyn Fychan ap Llywelyn,NN ferch Gruffudd son of Llywelyn Fychan son of Llywelyn
Q146225,Llywelyn ap Gruffudd ap Llywelyn ab Iorwerth of Abergwydol,Llywelyn ap Gruffudd ap Llywelyn son of Iorwerth of Abergwydol
Q146226,Maredudd ap Rhys ap Llywelyn Fychan ap Llywelyn,Maredudd son of Rhys son of Llywelyn Fychan son of Llywelyn
Q146227,Elen ferch Owain ap Cadwgan ap Philip Dorddu,Elen ferch Owain son of Cadwgan son of Philip Dorddu
Q146228,Efa ferch Adda ab Ieuan Gwelw,Efa ferch Adda son of Ieuan Gwelw
Q146229,Ieuan ap Lewys ap Llywelyn Fychan ap Llywelyn of Aber-mad,Ieuan son of Lewys son of Llywelyn Fychan son of Llywelyn of Aber-mad
Q146230,Llywelyn Gôch ap Rhydderch ap Rhys Offeiriad of Castell Odwyn,Llywelyn Gôch son of Rhydderch son of Rhys Offeiriad of Castell Odwyn
Q146231,Llywelyn ap Dafydd Fychan ab Ieuan Llwyd,Llywelyn ap Dafydd Fychan son of Ieuan Llwyd
Q146232,Ellyw ferch Rhys Ddû ap Gruffudd ap Llywelyn,Ellyw ferch Rhys Ddû son of Gruffudd son of Llywelyn
Q146233,NN ferch Rhys Ddû ap Gruffudd ap Llywelyn,NN ferch Rhys Ddû son of Gruffudd son of Llywelyn
Q146234,Ieuan ap Gruffudd ab Ieuan ap Llywelyn Llwyd of Dol-fawr Aeron,Ieuan ap Gruffudd son of Ieuan ap Llywelyn Llwyd of Dol-fawr Aeron
Q146235,Llywelyn ap Gruffudd ab Ieuan ap Llywelyn Llwyd,Llywelyn ap Gruffudd son of Ieuan ap Llywelyn Llwyd
Q146236,Gwenllian ferch Llywelyn Ddû ap Dafydd ab Ieuan Fychan,Gwenllian ferch Llywelyn Ddû ap Dafydd son of Ieuan Fychan
Q146237,Thomas ap Rhydderch ap Thomas ap Hywel Fychan,Thomas son of Rhydderch son of Thomas son of Hywel Fychan
Q146238,Tangwystl ferch Ieuan Llwyd Ysbydwr ab Ieuan Llwyd ap Gruffudd,Tangwystl ferch Ieuan Llwyd Ysbydwr son of Ieuan Llwyd ap Gruffudd
Q146239,Gwenhwyfer ferch Rhydderch ap Dafydd Y Parc ab Ieaun Llwyd,Gwenhwyfer ferch Rhydderch ap Dafydd Y Parc son of Ieaun Llwyd
Q146240,Rhys ap Dafydd ap Hywel Fychan,Rhys son of Dafydd son of Hywel Fychan
Q146241,NN ferch Hywel ap Rhys ap Dafydd,NN ferch Hywel son of Rhys son of Dafydd
Q146242,Llywelyn ap Hywel ap Rhys ap Dafydd,Llywelyn son of Hywel son of Rhys son of Dafydd
Q146243,Angharad ferch Dafydd,Angharad daughter of Dafydd
Q146244,NN ferch Dafydd ap Llywelyn ap Dafydd,NN ferch Dafydd son of Llywelyn son of Dafydd
Q146245,Ieuan ap Mathew ap Hywel ap Dafydd,Ieuan son of Mathew son of Hywel son of Dafydd
Q146246,Rhys ap Richard ap Gruffudd ap Llywelyn of Dol-y-gaer,Rhys son of Richard son of Gruffudd son of Llywelyn of Dol-y-gaer
Q146247,Mallt ferch Jenkin ap Gruffudd ap Madog,Mallt ferch Jenkin son of Gruffudd son of Madog
Q146248,"Hywel ap Meilir ap Dafydd ap Hywel of Diserth a Thre-coed, Rads","Hywel son of Meilir son of Dafydd son of Hywel of Diserth a Thre-coed, Rads"
Q146249,NN ferch Dafydd ap Hywel ap Meilir,NN ferch Dafydd son of Hywel son of Meilir
Q146250,Morgan ab Owain ap Gruffudd ap Cadwgan,Morgan son of Owain ap Gruffudd ap Cadwgan
Q146251,Morgan ab Ieuan Ddû ap Trahaearn ap Cadwgan,Morgan son of Ieuan Ddû ap Trahaearn ap Cadwgan
Q146252,Llywelyn ap Gruffudd ap Philip ap Madog,Llywelyn son of Gruffudd son of Philip son of Madog
Q146253,Rhys ap Cadwgan ap Hywel ap Hywel,Rhys son of Cadwgan son of Hywel son of Hywel
Q146254,Margred ferch Jenkin ap Llowdden ab Ieuan Llwyd,Margred ferch Jenkin ap Llowdden son of Ieuan Llwyd
Q146255,Ieuan Llwyd ap Gruffudd ap Cadwgan ap Dafydd of the Forest,Ieuan Llwyd son of Gruffudd son of Cadwgan son of Dafydd of the Forest
Q146256,Dafydd Fychan (of Owlsbury) ab Ieuan ap Dafydd Gôch ab Ieuan,Dafydd Fychan (of Owlsbury) son of Ieuan ap Dafydd Gôch son of Ieuan
Q146257,"Margred ferch Gruffudd ap Jenkin Broughton, of Broniarth","Margred ferch Gruffudd son of Jenkin Broughton, of Broniarth"
Q146258,Ales|Alswn|Alice ferch Gruffudd ap Jenkin Broughton,Ales|Alswn|Alice ferch Gruffudd son of Jenkin Broughton
Q146259,Tangwystl ferch Gruffudd (ap Jenkin ap Jenkin) Broughton,Tangwystl ferch Gruffudd (son of Jenkin son of Jenkin) Broughton
Q146260,Elen Gethin ferch Cadwgan ap Dafydd ap Cadwgan ap Phylip Dorddu,Elen Gethin ferch Cadwgan son of Dafydd son of Cadwgan son of Phylip Dorddu
Q146261,Gwenhwyfar ferch Cadwgan ap Dafydd ap Cadwgan,Gwenhwyfar ferch Cadwgan son of Dafydd son of Cadwgan
Q146262,Margred ferch Ieuan ap Gruffudd ab Ieuan Llwyd,Margred ferch Ieuan ap Gruffudd son of Ieuan Llwyd
Q146263,Ieuan Llwyd ap Llywelyn ap Gruffudd ab Ieuan Llwyd,Ieuan Llwyd ap Llywelyn ap Gruffudd son of Ieuan Llwyd
Q146264,Maredudd ap Rhys ab Ieuan ap Dafydd Gôch of Caelan,Maredudd ap Rhys son of Ieuan ap Dafydd Gôch of Caelan
Q146265,Elen ferch John Ddû ap Gwilym ap Philip,Elen ferch John Ddû son of Gwilym son of Philip
Q146266,Tangwystl ferch Ynyr ap Llywelyn ap Hywel,Tangwystl ferch Ynyr son of Llywelyn son of Hywel
Q146267,Margred ferch Brian Harley,Margred daughter of Brian Harley
Q146268,NN ferch Hywel Moethe ap Rhys Moethe ap Dafydd Moethe,NN ferch Hywel Moethe son of Rhys Moethe son of Dafydd Moethe
Q146269,Ieuan ap Gutto ap Gruffudd ap Maredudd of Creuddyn,Ieuan son of Gutto son of Gruffudd son of Maredudd of Creuddyn
Q146270,Gruffudd ab Ieuan ap Llywelyn ap Rhys ap Gruffudd ap Rhys,Gruffudd son of Ieuan ap Llywelyn ap Rhys ap Gruffudd ap Rhys
Q146271,Rhys ap Gruffudd ap Hywel Llwyd ap Llywelyn,Rhys son of Gruffudd son of Hywel Llwyd son of Llywelyn
Q146272,Gwenllian ferch Thomas ap Rhys ap Gruffudd,Gwenllian ferch Thomas son of Rhys son of Gruffudd
Q146273,Llywelyn Llwyd ap Llywelyn Gaplan,Llywelyn Llwyd son of Llywelyn Gaplan
Q146274,Annes ferch Robert ap Madog,Annes ferch Robert son of Madog
Q146276,Hywel ab Ieuan ap Gruffudd ap Llywelyn Llwyd,Hywel son of Ieuan ap Gruffudd ap Llywelyn Llwyd
Q146277,"Cadwgan Fantach ap Cadwgan ap Llywelyn ap Gruffudd, lord of Garth","Cadwgan Fantach son of Cadwgan son of Llywelyn son of Gruffudd, lord of Garth"
Q146279,Mawd ferch Rhys ap Thomas ap Dafydd of Abergwili,Mawd ferch Rhys son of Thomas son of Dafydd of Abergwili
Q146280,Mawd ferch Rhys ap Thomas ap Dafydd,Mawd ferch Rhys son of Thomas son of Dafydd
Q146281,Rhys Ddû ap Hywel ap Morgan ap Rhys Llwyd,Rhys Ddû son of Hywel son of Morgan son of Rhys Llwyd
Q146282,Gwenllian ferch Maredudd Fychan ap Maredudd ap Madog,Gwenllian ferch Maredudd Fychan son of Maredudd son of Madog
Q146283,Caradog ap Henry,Caradog son of Henry
Q146285,Ieuan ap Henry ap Llywelyn Foel of Cydweli,Ieuan son of Henry son of Llywelyn Foel of Cydweli
Q146286,Lleucu ferch Philip ap Dafydd ab Iorwerth,Lleucu ferch Philip ap Dafydd son of Iorwerth
Q146287,Ieuab ap Llywelyn,Ieuab son of Llywelyn
Q146288,Gronwy ap Ieuab,Gronwy son of Ieuab
Q146291,Gwerful ferch Gronwy ab Ieuan ab Einion,Gwerful ferch Gronwy son of Ieuan son of Einion
Q146292,Elsbeth ferch Sir William Clement,Elsbeth daughter of Sir William Clement
Q146293,Morgan Fychan ap Rhys ap Morgan of Gwal-y-ci,Morgan Fychan son of Rhys son of Morgan of Gwal-y-ci
Q146294,NN ferch Rhys ap Morgan ap Dafydd,NN ferch Rhys son of Morgan son of Dafydd
Q146295,Elen ferch Rhydderch ap Rhys ap Gruffudd,Elen ferch Rhydderch son of Rhys son of Gruffudd
Q146296,Thomas ap Rhydderch ap Rhys ap Gruffudd,Thomas son of Rhydderch son of Rhys son of Gruffudd
Q146297,Ieuan ap Rhydderch ap Rhys ap Gruffudd,Ieuan son of Rhydderch son of Rhys son of Gruffudd
Q146298,Sir George ap William Mathew,Sir George son of William Mathew
Q146299,Einion ap Morgan Fychan ap Dafydd ap Morgan of Rhydodyn,Einion son of Morgan Fychan son of Dafydd son of Morgan of Rhydodyn
Q146300,Gwilym ap Rhys ab Einion ap Morgan Fychan,Gwilym ap Rhys son of Einion ap Morgan Fychan
Q146301,Elsbeth ferch Ieuan ap Rhydderch ap Rhys,Elsbeth ferch Ieuan son of Rhydderch son of Rhys
Q146302,Gwilym ap Thomas Gôch ap Llywelyn ap Gwilym,Gwilym son of Thomas Gôch son of Llywelyn son of Gwilym
Q146303,Dafydd ap Gruffudd ap Cadwgan Fychan ab Ieuan,Dafydd ap Gruffudd ap Cadwgan Fychan son of Ieuan
Q146304,John ap Rhys ab Ieuan ap Richard,John ap Rhys son of Ieuan ap Richard
Q146305,Dyddgu ferch Einion ap Gwilym ap Llywelyn Ddû,Dyddgu ferch Einion son of Gwilym son of Llywelyn Ddû
Q146306,Mabli ferch Llywelyn Gogof ab Ieuan Llwyd ap Llywelyn,Mabli ferch Llywelyn Gogof son of Ieuan Llwyd ap Llywelyn
Q146307,Tangwystyl ferch Llywelyn Gogof ab Ieuan Llwyd ap Llywelyn,Tangwystyl ferch Llywelyn Gogof son of Ieuan Llwyd ap Llywelyn
Q146308,Gwenllian ferch Rhys ap Dafydd ab Iorwerth ap Rhys Chwith,Gwenllian ferch Rhys ap Dafydd son of Iorwerth ap Rhys Chwith
Q146309,Gruffudd Foel ab Ieuan Gôch (II) ap Rhys ap Gronwy,Gruffudd Foel son of Ieuan Gôch (II) ap Rhys ap Gronwy
Q146310,Gwenllian ferch Ieuan Gôch (II) ap Rhys o'r Dymheru ap Gronwy,Gwenllian ferch Ieuan Gôch (II) son of Rhys o'r Dymheru son of Gronwy
Q146311,Gwilym Gwyn ab Ieuan ap Gruffudd ap Cadwgan Fychan of Llangynnwr,Gwilym Gwyn son of Ieuan ap Gruffudd ap Cadwgan Fychan of Llangynnwr
Q146312,Trahaearn ab Ieuan ap Meurig ap Cynidr,Trahaearn son of Ieuan ap Meurig ap Cynidr
Q146313,Gwladus ferch Ieuan ap John ab Ieuan,Gwladus ferch Ieuan ap John son of Ieuan
Q146314,Lewys ap John ap Gwilym ap Hywel,Lewys son of John son of Gwilym son of Hywel
Q146315,Cecily ferch Morgan Bois,Cecily daughter of Morgan Bois
Q146317,Meurig ap Cadwgan ap Trahaearn ab Ysbwys,Meurig ap Cadwgan ap Trahaearn son of Ysbwys
Q146319,Thomas ap Morgan ap Gruffudd ap Dafydd,Thomas son of Morgan son of Gruffudd son of Dafydd
Q146321,Henry ab Owain,Henry son of Owain
Q146322,"William ap Rhys ap Jenkin ap Gwilym of Llanfoist, alias William P","William son of Rhys son of Jenkin son of Gwilym of Llanfoist, alias William P"
Q146323,Nest ferch Rhys ap Hywel Benfras ap Maredudd,Nest ferch Rhys son of Hywel Benfras son of Maredudd
Q146324,Roger ap Morgan ap Rhys ab Ieuan,Roger ap Morgan ap Rhys son of Ieuan
Q146325,Morgan ap Hywel Gethin ap Dafydd ab Ieuan,Morgan ap Hywel Gethin ap Dafydd son of Ieuan
Q146326,Gwilym ab Owain ap Gwilym ab Owain,Gwilym son of Owain ap Gwilym son of Owain
Q146327,John ab Owain ap Gwilym ab Owain of Ystradfellte,John son of Owain ap Gwilym son of Owain of Ystradfellte
Q146328,Ieuan ap Gwlhafed Fychan ap Gwlhafed ap Seistll,Ieuan son of Gwlhafed Fychan son of Gwlhafed son of Seistll
Q146329,Urien ab Eginir ap Llywelyn ab Idnerth Benfras of Maesbrock (Maen,Urien son of Eginir ap Llywelyn son of Idnerth Benfras of Maesbrock (Maen
Q146330,Gwylawg|Gwallawe|Gwallog ab Eginyn ap Llesab Idnerth Benfras,Gwylawg|Gwallawe|Gwallog son of Eginyn ap Llesab Idnerth Benfras
Q146331,Hywel ap Cynwrig,Hywel son of Cynwrig
Q146332,Hywel ap Gruffudd ab Iorwerth Fychan ab Iorwerth of Croes Foel,Hywel ap Gruffudd son of Iorwerth Fychan son of Iorwerth of Croes Foel
Q146333,Ednyfed Llwyd ab Iorwerth Fychan ab Iorwerth ab Awr,Ednyfed Llwyd son of Iorwerth Fychan son of Iorwerth son of Awr
Q146334,Lleucu ferch Iorwerth Fychan ab Iorwerth ab Awr,Lleucu ferch Iorwerth Fychan son of Iorwerth son of Awr
Q146335,Ieuan ab Iorwerth Fychan ab Iorwerth ab Awr,Ieuan son of Iorwerth Fychan son of Iorwerth son of Awr
Q146336,Ieuaf ab Iolyn Foel ap Madog Gôch ap Madog,Ieuaf son of Iolyn Foel ap Madog Gôch ap Madog
Q146337,Ieuaf ab Adda,Ieuaf son of Adda
Q146338,Hwfa ab Iorwerth Fychan ab Iorwerth ap Griffri,Hwfa son of Iorwerth Fychan son of Iorwerth ap Griffri
Q146339,Robert ab Ednywain Bendew ap Neiniad ap Gwaithfoed,Robert son of Ednywain Bendew ap Neiniad ap Gwaithfoed
Q146340,Collwyn ap Meurig ap Gwerystan,Collwyn son of Meurig son of Gwerystan
Q146341,Alice ferch Gruffudd ap Rhys ap Madog ap Rhirid Flaid,Alice ferch Gruffudd son of Rhys son of Madog son of Rhirid Flaid
Q146342,Dafydd ap Dafydd|Rhirid y Pothan Flaidd ap Rhirid Fychan ap Madog,Dafydd son of Dafydd|Rhirid y Pothan Flaidd son of Rhirid Fychan son of Madog
Q146343,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Ieuan son of Grufudd son of Madog Ddû son of Rhirid of Copa'r Goleuni
Q146344,Dafydd ap Hywel ab Owain ap Bleddyn,Dafydd ap Hywel son of Owain ap Bleddyn
Q146345,Gruffudd Fychan ap Gruffudd ap Madog Ddû ap Rhirid,Gruffudd Fychan son of Gruffudd son of Madog Ddû son of Rhirid
Q146346,Ithel ap Gwrgeneu Fychan ap Gwrgeneu,Ithel son of Gwrgeneu Fychan son of Gwrgeneu
Q146347,Ieuan Fychan ap Gruffudd ab Ieuan ap Madog,Ieuan Fychan ap Gruffudd son of Ieuan ap Madog
Q146348,Llywarch ap Heilin Gloff ap Tyfid ap Tangno,Llywarch son of Heilin Gloff son of Tyfid son of Tangno
Q146349,Cynwrig Fychan ap Cynwrig,Cynwrig Fychan son of Cynwrig
Q146350,Gwenllian ferch Cynwrig ap Llywarch ap Heilin Gloff,Gwenllian ferch Cynwrig son of Llywarch son of Heilin Gloff
Q146351,Dyddgu ferch Cynwrig ap Llywarch ap Heilin,Dyddgu ferch Cynwrig son of Llywarch son of Heilin
Q146352,Hywel Goeg ab Iorwerth,Hywel Goeg son of Iorwerth
Q146353,Gwladys ferch Hywel Goeg ab Iorwerth ap Cadwgan,Gwladys ferch Hywel Goeg son of Iorwerth ap Cadwgan
Q146355,Hywel ap Iorwerth,Hywel son of Iorwerth
Q146356,Llywelyn ap Madog ab Einion ap Maredudd,Llywelyn ap Madog son of Einion ap Maredudd
Q146357,Margred ferch Llywelyn ab Ieuaf ab Adda,Margred ferch Llywelyn son of Ieuaf son of Adda
Q146358,Llywelyn ap Llywelyn ab Ieuaf ab Adda ab Awr,Llywelyn ap Llywelyn son of Ieuaf son of Adda son of Awr
Q146359,NN ferch Llywelyn ab Ieuaf ab Adda,NN ferch Llywelyn son of Ieuaf son of Adda
Q146360,Elinor ferch Gruffudd ap Gwilym ap Gruffudd ap Gwenwynwyn,Elinor ferch Gruffudd son of Gwilym son of Gruffudd son of Gwenwynwyn
Q146361,William ap Gruffudd ap William ap Gruffudd de la Pole,William son of Gruffudd son of William son of Gruffudd de la Pole
Q146362,Llywelyn ap Gruffudd ap Llywelyn ap Dafydd of Castellmarch,Llywelyn son of Gruffudd son of Llywelyn son of Dafydd of Castellmarch
Q146363,Gwladus ferch Gruffudd ap Hywel Y Pedolau ap Gruffudd,Gwladus ferch Gruffudd son of Hywel Y Pedolau son of Gruffudd
